ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
11205	Leiden tun Lehrer und Kinder darunter.	leiden	1907	    2,012	0.0043	815.5	german_de_news_2014_00642431
11206	Und so sollte man das auch nicht aufnehmen.	aufnehmen	1908	    2,009	0.0043	276.875	german_de_news_2014_00850941
11207	Die neue Kommission kann damit wie geplant am 1. November ihre Arbeit aufnehmen.	aufnehmen	1908	    2,009	0.0043	389	german_de_news_2014_00339297
11208	Viele Menschen melden sich bei ihr, weil sie gerne Flüchtlinge bei sich zu Hause aufnehmen möchten.	aufnehmen	1908	    2,009	0.0043	475.8571	german_de_news_2014_00869319
11209	Irgendwann nach der Haft würde sie ihn auch wieder aufnehmen.	aufnehmen	1908	    2,009	0.0043	557	german_de_news_2014_00606788
11210	Vorerst werde Ungarn keine Flüchtlinge mehr aufnehmen.	aufnehmen	1908	    2,009	0.0043	840.2857	german_de_news_2015_00875204
11211	Es sei, denn wir haben wieder ein eigenes Auto.	eigenes	1908	    2,009	0.0043	295.8889	german_de_news_2013_00496117
11212	Dort haben sie ein eigenes Parlament und eine eigene Regierung.	eigenes	1908	    2,009	0.0043	384.8	german_de_news_2014_00398616
11213	Da diese nun vom Tisch waren, brachte die Regierung in London ein eigenes Gesetz auf den Weg.	eigenes	1908	    2,009	0.0043	426	german_de_news_2014_00143751
11214	Am Abend nach dem Lauf hätten inzwischen alle ihr eigenes Programm.	eigenes	1908	    2,009	0.0043	549.3636	german_de_news_2013_00043093
11215	Martin hat sein eigenes Turnier gespielt.	eigenes	1908	    2,009	0.0043	915.1667	german_de_news_2014_00656096
11216	Wer etwas nicht machen möchte soll es lassen aber dann auch mit den Konsequenzen.	konsequenzen	1908	    2,009	0.0043	231.5714	german_de_news_2015_00907000
11217	Und v.a. wenn sie wirklich Konsequenzen haben können.	konsequenzen	1908	    2,009	0.0043	432.1111	german_de_news_2014_00851579
11218	In solchen Fällen werde er auch nach Konsequenzen fragen.	konsequenzen	1908	    2,009	0.0043	518.7778	german_de_news_2013_00631797
11219	Es sei „zu früh, um über mögliche Konsequenzen zu entscheiden“, hieß es.	konsequenzen	1908	    2,009	0.0043	624.7	german_de_news_2015_00467948
11220	Und daraus die Konsequenzen gezogen.	konsequenzen	1908	    2,009	0.0043	954.8	german_de_news_2014_00840587
11221	So viele gibt es da nicht, die Verteidiger spielen können“, sagte er.	verteidiger	1908	    2,009	0.0043	230.3333	german_de_news_2014_00802915
11222	Und das wiederum kommt dem Verteidiger zu gut.	verteidiger	1908	    2,009	0.0043	443.375	german_de_news_2014_00841978
11223	Die Verteidiger gegen die IS aus der Luft zu unterstützen ist wahrscheinlich richtig.	verteidiger	1908	    2,009	0.0043	502.6667	german_de_news_2014_00379881
11224	Der Verteidiger wurde sofort ins Krankenhaus zur weiteren Untersuchung gebracht.	verteidiger	1908	    2,009	0.0043	644.3	german_de_news_2013_00286712
11225	Dagegen legte der Verteidiger Berufung ein.	verteidiger	1908	    2,009	0.0043	906.5	german_de_news_2014_00147073
11226	Das Bild zeigt einige von ihnen auf dem Weg zur syrischen Grenze.	syrischen	1909	    2,008	0.0043	351.8333	german_de_news_2014_00168813
11227	Noch in diesem Jahr sollen sich Vertreter der Opposition und der syrischen Regierung treffen.	syrischen	1909	    2,008	0.0043	436.8462	german_de_news_2015_00701310
11228	Bei syrischen Flüchtlingen ist das meist der Fall.	syrischen	1909	    2,008	0.0043	578.375	german_de_news_2015_00111268
11229	Die USA selbst hatte zuletzt Verhandlungen mit dem syrischen Präsidenten erneut ausgeschlossen.	syrischen	1909	    2,008	0.0043	581.9167	german_de_news_2015_00374794
11230	Seine Gegner und die Kämpfer der syrischen Opposition nannte Assad erneut «Terroristen», mit denen er sich nicht an einen Tisch setzen werde.	syrischen	1909	    2,008	0.0043	672.3182	german_de_news_2013_00793314
11231	In letzter Zeit bin ich mir da nicht mehr so sicher.	letzter	1910	    2,007	0.0043	277	german_de_news_2013_00625757
11232	Sie sagt, es sei ihr letzter.	letzter	1910	    2,007	0.0043	373.3333	german_de_news_2013_00812542
11233	Es wird ihr bis heute letzter Tag in Freiheit bleiben.	letzter	1910	    2,007	0.0043	444.7	german_de_news_2013_00501436
11234	Chancen für eine Einigung mit Griechenland in letzter Minute am heutigen Dienstag sieht sie nicht.	letzter	1910	    2,007	0.0043	522.6667	german_de_news_2015_00134165
11235	Der FC Basel wird als letzter Klub gezogen.	letzter	1910	    2,007	0.0043	875	german_de_news_2015_00246707
11236	“Das sagt etwas über Russlands Rolle aus.”	russlands	1910	    2,007	0.0043	397.7143	german_de_news_2014_00197058
11237	Wie lange es dauern kann, bis Staaten sich auf Sanktionen einigen, sieht man derzeit am Beispiel Russlands.	russlands	1910	    2,007	0.0043	460.2353	german_de_news_2014_00924377
11238	Merkel sieht derzeit keine Rückkehr Russlands zu G8 Fragen und Antworten rund um die Kommentar-Funktion: Bei uns dürfen alle kommentieren.	russlands	1910	    2,007	0.0043	522.8095	german_de_news_2015_00657443
11239	EU-Außenminister haben den Druck Russlands auf die Ukraine kritisiert.	russlands	1910	    2,007	0.0043	615.4	german_de_news_2013_00503600
11240	Auch Kanzlerin Merkel fordert Konsequenzen für Russlands Vorgehen.	russlands	1910	    2,007	0.0043	1024.5	german_de_news_2014_00076001
11241	Und genau so machen wir es“, betonte Heinz.	heinz	1911	    2,006	0.0043	425.125	german_de_news_2013_00873711
11242	Allerdings sei man bei Heinz noch in einer frühen Phase der Entwicklung.	heinz	1911	    2,006	0.0043	490.25	german_de_news_2014_00029289
11243	Später wurde Heinz mein Mann und Bürgermeister der Gemeinde.	heinz	1911	    2,006	0.0043	550.7778	german_de_news_2013_00835663
11244	Denn noch hieß er ja Karl-Heinz.	heinz	1911	    2,006	0.0043	643.2857	german_de_news_2014_00227865
11245	Bürgermeister Heinz Schaden (SPÖ) bleibt hingegen bei seinem Plan.	heinz	1911	    2,006	0.0043	844.1111	german_de_news_2015_00132535
11246	Wie viel es 2015 waren, sagt die Notenbank noch nicht.	notenbank	1912	    2,004	0.0043	262.6667	german_de_news_2015_00919317
11247	Das zu entscheiden, sei aber nicht die Aufgabe einer Notenbank.	notenbank	1912	    2,004	0.0043	400.8	german_de_news_2015_00212828
11248	Eine Notenbank kann so viel Verlust machen, wie sie will.	notenbank	1912	    2,004	0.0043	418.5	german_de_news_2015_00414526
11249	Glaubt man der chinesischen Notenbank, dürfte es damit bald ein Ende haben.	notenbank	1912	    2,004	0.0043	528.75	german_de_news_2015_00516099
11250	Nach Informationen der Nachrichtenagentur Reuters könnte die Notenbank..	notenbank	1912	    2,004	0.0043	690	german_de_news_2014_00693059
11251	Er sei sicher, „dass wir dort sehr schnell zum Zuge kommen“.	zuge	1912	    2,004	0.0043	292.4545	german_de_news_2014_00450206
11252	Nun sind erst einmal die anderen am Zuge.	zuge	1912	    2,004	0.0043	315.375	german_de_news_2014_00713800
11253	Im Zuge dessen wurde das Kursziel für die DAX-Titel..	zuge	1912	    2,004	0.0043	499.4	german_de_news_2015_00572625
11254	Im Zuge der Ermittlungen waren vier Mitarbeiter in China festgenommen worden.	zuge	1912	    2,004	0.0043	525.2727	german_de_news_2014_00578099
11255	Nun sei „die politische Führung Europas“ am Zuge.	zuge	1912	    2,004	0.0043	625.875	german_de_news_2015_00705565
11256	Noch haben er und die Bundeskanzlerin sich nicht einigen können.	bundeskanzlerin	1913	    2,002	0.0043	270.7	german_de_news_2015_00701011
11257	Antwort von Bundeskanzlerin Merkel: „Ja, was denken Sie denn?	bundeskanzlerin	1913	    2,002	0.0043	478.7778	german_de_news_2014_00060786
11258	Es gibt nur einen Plan, Angela Merkel als Bundeskanzlerin.	bundeskanzlerin	1913	    2,002	0.0043	567.3333	german_de_news_2013_00486855
11259	Bundeskanzlerin Merkel glaubt sie ihm nicht.	bundeskanzlerin	1913	    2,002	0.0043	670	german_de_news_2014_00132305
11260	Auch Bundeskanzlerin Angela Merkel folgt dem Trend.	bundeskanzlerin	1913	    2,002	0.0043	951	german_de_news_2013_00066181
11261	Zumindest nicht gegen diesen neuen Stürmer von Eintracht Frankfurt, der für die Schweiz bei der WM in Brasilien im Einsatz war.	eintracht	1913	    2,002	0.0043	353.85	german_de_news_2014_00958991
11262	Am kommenden Sonntag trifft die Nummer 30 der Eintracht auf seine Vergangenheit.	eintracht	1913	    2,002	0.0043	510.3636	german_de_news_2014_00044863
11263	Damit ist Eintracht Frankfurt die einzige deutsche Mannschaft im laufenden Wettbewerb der Europa League.	eintracht	1913	    2,002	0.0043	548.7143	german_de_news_2013_00153118
11264	Erinnert die Eintracht Sie manchmal an die Borussia der vergangenen Saison?	eintracht	1913	    2,002	0.0043	617.2	german_de_news_2013_00467923
11265	Ein Punkt reicht der Eintracht fürs internationale Geschäft.	eintracht	1913	    2,002	0.0043	924	german_de_news_2013_00453142
11266	Der 21-Jährige fühlt sich aber auch einen Tag nach dem Spiel nicht besser.	fühlt	1913	    2,002	0.0043	231.3077	german_de_news_2014_00232059
11267	So fühlt sich jeder bestätigt, aber deshalb hat nicht jeder auch recht.	fühlt	1913	    2,002	0.0043	345.7273	german_de_news_2013_00822631
11268	Wie fühlt sich das Haus an?	fühlt	1913	    2,002	0.0043	419.5	german_de_news_2013_00951933
11269	Dennoch fühlt sich die Mehrheit dem Unternehmen, für das sie arbeitet, verbunden.	fühlt	1913	    2,002	0.0043	511.25	german_de_news_2013_00233388
11270	Der Pilot fühlt genau das Gleiche.	fühlt	1913	    2,002	0.0043	900.5	german_de_news_2014_00263489
11271	Das ist jetzt ein Fall für die Justiz“, sagte der Politiker schon im Juli.	justiz	1913	    2,002	0.0043	253.9286	german_de_news_2013_00187189
11272	Dann könnten wir vielleicht daran glauben, dass die Regierung und die Justiz ihren Job machen.	justiz	1913	    2,002	0.0043	411.7857	german_de_news_2013_00160229
11273	Wie hätte die Justiz das verhindern sollen?	justiz	1913	    2,002	0.0043	481.8571	german_de_news_2013_00952483
11274	Die russische Justiz hat ihre Ermittlungen zum Tod..	justiz	1913	    2,002	0.0043	622.625	german_de_news_2013_00368198
11275	Nun ermittelt die französische Justiz.	justiz	1913	    2,002	0.0043	1011.6	german_de_news_2013_00743957
11276	Das hat sich bis heute in der SPD nicht geändert.	geändert	1914	    2,001	0.0043	247.4	german_de_news_2013_00181448
11277	Daran hat sich auch heute nichts geändert.	geändert	1914	    2,001	0.0043	389.8571	german_de_news_2013_00162265
11278	Aber geändert hat er nichts.	geändert	1914	    2,001	0.0043	437.2	german_de_news_2015_00013780
11279	Daran hat sich nichts geändert.	geändert	1914	    2,001	0.0043	517.4	german_de_news_2015_00160536
11280	Der Text wurde entsprechend geändert.	geändert	1914	    2,001	0.0043	962.6	german_de_news_2015_00270652
11281	Es war auch eine sehr gute Freundin von mir dabei.	freundin	1915	    2,000	0.0043	274.4	german_de_news_2013_00498706
11282	Eine Freundin brachte sie auf die Idee, nach Deutschland zu gehen.	freundin	1915	    2,000	0.0043	387.4545	german_de_news_2014_00414086
11283	Eine Freundin, die ebenfalls an Bord war, könne seitdem nicht mehr arbeiten, sagte die 49-Jährige.	freundin	1915	    2,000	0.0043	488.2857	german_de_news_2013_00436360
11284	Zu diesem Zeitpunkt war das meine beste Freundin.	freundin	1915	    2,000	0.0043	537.75	german_de_news_2013_00983758
11285	Neben meiner Mutter wird der Mann meiner besten Freundin sitzen.“	freundin	1915	    2,000	0.0043	647.2222	german_de_news_2013_00732426
11286	Es gibt keinen Grund, warum wir so einen Vorsprung haben sollten“, sagte er - und hatte recht.	vorsprung	1915	    2,000	0.0043	254.875	german_de_news_2015_00458338
11287	Der Vorsprung ist weniger als vorher, aber sechs Punkte sind noch immer super.“	vorsprung	1915	    2,000	0.0043	419.2308	german_de_news_2013_00287951
11288	Dann hätten sie sieben Punkte Vorsprung.	vorsprung	1915	    2,000	0.0043	520.5	german_de_news_2013_00159601
11289	Der Vorsprung beträgt aber nur noch 16 Sekunden.	vorsprung	1915	    2,000	0.0043	643.4286	german_de_news_2013_00287942
11290	Rot-Rot-Grün hätte im Bundestag nur ganz wenige Stimmen Vorsprung.	vorsprung	1915	    2,000	0.0043	817	german_de_news_2013_00778108
11291	Jedoch „gab es dann bei Bayern nicht die Gelegenheit, oder bei mir ging es nicht.	gelegenheit	1916	    1,999	0.0043	280.0833	german_de_news_2015_00607476
11292	Beim Fußball hat man am nächsten Wochenende wieder Gelegenheit, zu gewinnen.	gelegenheit	1916	    1,999	0.0043	386.0909	german_de_news_2013_00109299
11293	Diese Gelegenheit gibt es wieder.	gelegenheit	1916	    1,999	0.0043	430	german_de_news_2013_00373079
11294	Man erhält nicht oft die die Gelegenheit dazu.	gelegenheit	1916	    1,999	0.0043	518.5714	german_de_news_2015_00644703
11295	3. Minute: Erste gute Gelegenheit für den BVB II!	gelegenheit	1916	    1,999	0.0043	750.125	german_de_news_2014_00005298
11296	Und wenn Sie schon dabei sind, dann verfolgen Sie die doch gleich wie es notwendig wäre.	verfolgen	1916	    1,999	0.0043	291.4667	german_de_news_2014_00853206
11297	Das ist die Strategie, die sie verfolgen“, sagte der Präsident.	verfolgen	1916	    1,999	0.0043	414.3333	german_de_news_2013_00185401
11298	Die Aussage können sie sehr gerne hier im Video verfolgen.	verfolgen	1916	    1,999	0.0043	478.7	german_de_news_2015_00291916
11299	Das bestimmt sich allein danach, welche Politik man verfolgen will.	verfolgen	1916	    1,999	0.0043	533.3	german_de_news_2015_00167564
11300	Verfolgen Sie ihre Pressekonferenz live.	verfolgen	1916	    1,999	0.0043	935	german_de_news_2014_00863750
11301	Für eine lange Zeit hatte ich das nicht so gut im Griff.	griff	1917	    1,998	0.0043	218	german_de_news_2014_00504165
11302	Das hat man schon lange im Griff.	griff	1917	    1,998	0.0043	331.7143	german_de_news_2014_00179501
11303	Doch diese Angst lässt sich in den Griff bekommen.	griff	1917	    1,998	0.0043	393.3333	german_de_news_2014_00391810
11304	Ich hab das allein gut im Griff, das Rennen muss ich ja auch allein fahren.	griff	1917	    1,998	0.0043	468.8333	german_de_news_2013_00574162
11305	Also griff Gabriel zum Telefon.	griff	1917	    1,998	0.0043	1102.6	german_de_news_2015_00038337
11306	Die Flüchtlinge sind nicht das Problem und noch weniger die Ursache.	ursache	1917	    1,998	0.0043	312.3	german_de_news_2015_00311831
11307	Was wir in der Ukraine nun sehen, sind Ursache und Wirkung.	ursache	1917	    1,998	0.0043	433.0909	german_de_news_2015_00889258
11308	Schön, wie schnell die Ursache gefunden ist!	ursache	1917	    1,998	0.0043	549.5714	german_de_news_2013_00788703
11309	Die Ursache für den Brand war zunächst völlig unklar.	ursache	1917	    1,998	0.0043	625.7778	german_de_news_2015_00374493
11310	Ich habe bewusst geschrieben „Ursache“.	ursache	1917	    1,998	0.0043	983.4	german_de_news_2015_00545278
11311	Aber das ist dieses Album ganz und gar nicht.	album	1918	    1,996	0.0043	286.2222	german_de_news_2014_00010298
11312	Das wird wohl mein Album der Woche.	album	1918	    1,996	0.0043	423.4286	german_de_news_2015_00211354
11313	Nach sieben Jahren Ruhe bringen sie zudem ihr neues Album mit.	album	1918	    1,996	0.0043	489.1818	german_de_news_2013_00726679
11314	Dort kommt auch das neue Album raus.	album	1918	    1,996	0.0043	579.2857	german_de_news_2015_00395936
11315	Name“ am 1. März sein Street-Album „Zu!	album	1918	    1,996	0.0043	826.7143	german_de_news_2013_00728806
11316	Deutsche wie er wissen, was es heißt, mit einem anderen Aussehen in diesem Land zu leben.	aussehen	1918	    1,996	0.0043	231.25	german_de_news_2013_00295645
11317	So wie auf dem Foto könnte das Bad einmal aussehen.	aussehen	1918	    1,996	0.0043	369.5	german_de_news_2013_00833275
11318	So soll eine Frau aussehen!	aussehen	1918	    1,996	0.0043	459.2	german_de_news_2013_00831495
11319	SPIEGEL ONLINE: Wie soll das aussehen?	aussehen	1918	    1,996	0.0043	548.1667	german_de_news_2014_00807237
11320	Das finale Produkt dürfte etwas anders aussehen.	aussehen	1918	    1,996	0.0043	812	german_de_news_2013_00175668
11321	Ich werde sie auch in den nächsten Jahren in Le Mans besuchen, jetzt habe ich sogar viel mehr Zeit für sie und für alle Audi-Fans.	le	1919	    1,995	0.0043	495.5455	german_de_news_2014_00557757
11322	Jetzt bin ich überzeugt, dass wir im nächsten Jahr noch stärker nach Le Mans kommen werden.	le	1919	    1,995	0.0043	521.25	german_de_news_2013_00644917
11323	Im vergangenen Jahr bin ich in einer ganz anderen Position nach Le Mans gekommen.	le	1919	    1,995	0.0043	539.3571	german_de_news_2015_00570671
11324	Nachdem wir in Le Mans im vergangenen Jahr fünf Stunden lang auf Platz eins lagen, wollen wir die Sache nun zu Ende bringen.	le	1919	    1,995	0.0043	540.6818	german_de_news_2013_00720191
11325	Der eine hat Le Mans gewonnen, der andere war drei Mal Formel-1-Weltmeister, man muss bei den beiden also nichts vergleichen.	le	1919	    1,995	0.0043	564.6	german_de_news_2013_00251707
11326	Zwar ist der 80-Jährige eine große Unterstützung, doch das macht es ihr nicht gerade leichter, eine neue Liebe zu finden.	leichter	1919	    1,995	0.0043	274.4737	german_de_news_2013_00996170
11327	Dann machen wir's wieder leichter.	leichter	1919	    1,995	0.0043	408.6667	german_de_news_2013_00160362
11328	Doch das klingt leichter als es ist.	leichter	1919	    1,995	0.0043	521.5714	german_de_news_2013_00410921
11329	Dies ist kein leichter Prozess.	leichter	1919	    1,995	0.0043	626.4	german_de_news_2013_00383628
11330	Dies mache den Umgang damit leichter.	leichter	1919	    1,995	0.0043	925.5	german_de_news_2014_00365828
11331	Da nutzt es dann auch nichts, wenn man es letztlich genau so hat kommen sehen – die Angst, es könnte DOCH ganz anders kommen …	nutzt	1919	    1,995	0.0043	308.85	german_de_news_2013_00162073
11332	Das Internet nutzt er nicht.	nutzt	1919	    1,995	0.0043	465.2	german_de_news_2013_00184017
11333	Wer auf dem Laufenden bleiben will, nutzt Twitter.	nutzt	1919	    1,995	0.0043	572.875	german_de_news_2014_00913251
11334	Re: „Das nutzt insbesondere Apple aus.	nutzt	1919	    1,995	0.0043	690.1667	german_de_news_2015_00735562
11335	Jedes dritte Unternehmen in Deutschland nutzt Private-Cloud-Lösungen.	nutzt	1919	    1,995	0.0043	905.6667	german_de_news_2015_00607073
11336	Ob HD, oder nicht, das ist dann auch egal.	hd	1920	    1,994	0.0043	362.6667	german_de_news_2013_00752653
11337	Also ist ein Zero HD so gut wie sicher wenn dieses Spiel ein Erfolg wird.	hd	1920	    1,994	0.0043	499.6429	german_de_news_2015_00038526
11338	Um das Video zu starten, klicken Sie bitte hier: Das Video gibt es jetzt in HD Qualität.	hd	1920	    1,994	0.0043	521.6667	german_de_news_2015_00825032
11339	Nutzer seien bereit, für HD zu zahlen.	hd	1920	    1,994	0.0043	524.7143	german_de_news_2015_00709869
11340	Es ist mir schon klar, dass mein Name wieder ins Spiel gebracht wird, aber ich habe eine andere Lebensplanung“, sagte der 63 Jahre alte Weltmeistertrainer von 2007 im Gespräch mit Sky Sport News HD am Dienstag.	hd	1920	    1,994	0.0043	545.8824	german_de_news_2015_00463348
11341	Aber auch unabhängig davon ist das Wissen ein Wert an sich, und sei es nur der, Menschen (z.	unabhängig	1920	    1,994	0.0043	232.8333	german_de_news_2013_00010390
11342	Ganz unabhängig von Personen sind wir zu dieser Entscheidung gekommen.	unabhängig	1920	    1,994	0.0043	388.3	german_de_news_2013_00531145
11343	Das große Ziel: sich unabhängig machen.	unabhängig	1920	    1,994	0.0043	448.5	german_de_news_2015_00177479
11344	Kann die EZB wirklich noch unabhängig von der Politik handeln?	unabhängig	1920	    1,994	0.0043	503	german_de_news_2015_00614194
11345	Offiziell ist die Initiative unabhängig.	unabhängig	1920	    1,994	0.0043	849.2	german_de_news_2013_00757368
11346	Auch er verletzte sich vor einem Jahr bei der WM.	verletzte	1920	    1,994	0.0043	248	german_de_news_2015_00074032
11347	Weitere Verletzte gab es nicht.	verletzte	1920	    1,994	0.0043	463.4	german_de_news_2014_00903093
11348	Verletzte gab es offenbar keine.	verletzte	1920	    1,994	0.0043	529	german_de_news_2015_00855746
11349	Zusätzlich verletzte er sich. mehr..	verletzte	1920	    1,994	0.0043	602.2	german_de_news_2014_00963619
11350	Demonstranten bringen Verletzte in Sicherheit.	verletzte	1920	    1,994	0.0043	909	german_de_news_2014_00220985
11351	Das, was sie in ihrem Leben noch hätte erreichen können, wird nun nicht erfüllt werden.	erfüllt	1921	    1,993	0.0043	247.2	german_de_news_2013_00215151
11352	Eine Hoffnung, die sich bisher nicht erfüllt hat.	erfüllt	1921	    1,993	0.0043	438.875	german_de_news_2013_00437323
11353	Dass große Unternehmen alle ihre Forderungen erfüllt bekommen müssen.	erfüllt	1921	    1,993	0.0043	543.4444	german_de_news_2014_00200443
11354	Dennoch könne der Wunsch nicht erfüllt werden.	erfüllt	1921	    1,993	0.0043	635.4286	german_de_news_2015_00227837
11355	Alle Forderungen des BVB werden erfüllt.»	erfüllt	1921	    1,993	0.0043	877	german_de_news_2013_00026300
11356	Sie ist in Deutschland verboten und soll es auch bleiben.	verboten	1921	    1,993	0.0043	252.1	german_de_news_2015_00771365
11357	Auch dort wo es verboten ist.	verboten	1921	    1,993	0.0043	386.1667	german_de_news_2013_00070840
11358	Eigenes Geld konnten sie zudem nicht verdienen, weil dies schon ein Jahr zuvor verboten worden war.	verboten	1921	    1,993	0.0043	469.6875	german_de_news_2015_00404951
11359	Hier ist nichts verboten, was in Dortmund erlaubt wäre.	verboten	1921	    1,993	0.0043	529.2222	german_de_news_2013_00561700
11360	Was ist verboten, was ist erlaubt?	verboten	1921	    1,993	0.0043	843	german_de_news_2014_00895325
11361	«Ich kann jetzt nach gestern Abend nicht sagen, dass ich eine Vorstellung davon habe, dass man das vier Jahre tun könnte», sagte sie.	vorstellung	1921	    1,993	0.0043	241.2381	german_de_news_2013_00578053
11362	Ich glaube einige haben noch keine Vorstellung, was mit Software heute alles möglich.	vorstellung	1921	    1,993	0.0043	364.8462	german_de_news_2015_00544783
11363	Ich möchte hier Titel gewinnen“, sagte der 24-Jährige am Montag bei seiner Vorstellung durch den französischen Fußball-Meister in Paris.	vorstellung	1921	    1,993	0.0043	413.05	german_de_news_2015_00549579
11364	Vom neuen Trainer hat er eine klare Vorstellung.	vorstellung	1921	    1,993	0.0043	526.125	german_de_news_2015_00865123
11365	Jedenfalls ist das eine schöne Vorstellung.	vorstellung	1921	    1,993	0.0043	802	german_de_news_2013_00641692
11366	Marco hat sich so entschieden, jetzt muss er da auch durch.	marco	1922	    1,992	0.0043	296.9091	german_de_news_2015_00649068
11367	Für Marco wäre es die erste WM gewesen, das ist schon hart, wenn man sich so kurz vor dem Turnier dann verletzt.	marco	1922	    1,992	0.0043	326.5455	german_de_news_2014_00506064
11368	Wir wissen schon, dass Marco ein Unterschied-Spieler ist.	marco	1922	    1,992	0.0043	497.3333	german_de_news_2015_00932900
11369	Marco wird uns mit seiner Qualität und seiner Erfahrung sofort stärker machen.	marco	1922	    1,992	0.0043	558.9091	german_de_news_2015_00649129
11370	Das mag Marco gar nicht.	marco	1922	    1,992	0.0043	640.4	german_de_news_2013_00193497
11371	«Das ist immer ein Grund zur Sorge für unsere Regierung.»	sorge	1923	    1,991	0.0042	304.2	german_de_news_2013_00186926
11372	Doch der Deutsche Fußball-Bund ist trotzdem in Sorge.	sorge	1923	    1,991	0.0042	453.3333	german_de_news_2015_00387643
11373	Für den Schutz der Bürger sorge die Polizei.	sorge	1923	    1,991	0.0042	495.125	german_de_news_2015_00495781
11374	Diese Sorge spielt sicher eine Rolle.	sorge	1923	    1,991	0.0042	584.1667	german_de_news_2015_00358868
11375	Grund zur Sorge gebe es absolut nicht.	sorge	1923	    1,991	0.0042	706.7143	german_de_news_2014_00527088
11376	Das hätte gleich im neuen Browser dabei sein sollen.	browser	1924	    1,990	0.0042	333.2222	german_de_news_2015_00178998
11377	Doch das Ganze funktioniert eben nicht nur im Browser.	browser	1924	    1,990	0.0042	454	german_de_news_2015_00386993
11378	Auch eine Browser-Version steht bereit.	browser	1924	    1,990	0.0042	564	german_de_news_2015_00073492
11379	Das schafft nicht mal jeder PC browser.	browser	1924	    1,990	0.0042	672.5714	german_de_news_2013_00200296
11380	Welcher Browser ist künftig wichtiger?	browser	1924	    1,990	0.0042	1036.4	german_de_news_2015_00896264
11381	Er liefert sich nicht aus und das ist gut.	liefert	1924	    1,990	0.0042	237.7778	german_de_news_2015_00443101
11382	Wo gehen die Waffen hin, wenn man sie liefert?	liefert	1924	    1,990	0.0042	449.7778	german_de_news_2013_00971903
11383	Es wirft aber mehr Fragen auf, als es Antworten liefert.	liefert	1924	    1,990	0.0042	561.2222	german_de_news_2015_00472552
11384	Eine aktuelle Studie liefert neue Hinweise darauf.	liefert	1924	    1,990	0.0042	682.5714	german_de_news_2015_00408530
11385	Motorsport-Magazin.com liefert den Überblick.	liefert	1924	    1,990	0.0042	1231.3333	german_de_news_2015_00675260
11386	Bei einer Niederlage gegen die Deutschen ist die EURO für die Österreicher zu Ende, ein Spiel um Platz drei steht nicht auf dem Programm.	österreicher	1924	    1,990	0.0042	222.5909	german_de_news_2014_00106402
11387	Die Österreicher sind in Österreich wichtiger, weil es unser Land ist.	österreicher	1924	    1,990	0.0042	425.0909	german_de_news_2013_00359782
11388	Denn der Österreicher macht uns Sorgen.	österreicher	1924	    1,990	0.0042	490.8333	german_de_news_2013_00230302
11389	Österreicher sind nicht zu Schaden gekommen.	österreicher	1924	    1,990	0.0042	592.5	german_de_news_2013_00760974
11390	Am Samstag feiert der Österreicher seinen 65. Geburtstag.	österreicher	1924	    1,990	0.0042	871.8571	german_de_news_2014_00046645
11391	Doch auch Linux-Nutzer sind nicht sicher.	linux	1925	    1,989	0.0042	413.4286	german_de_news_2015_00385996
11392	Linux-Fans müssen sich allerdings keine Sorgen machen.	linux	1925	    1,989	0.0042	438.125	german_de_news_2015_00639808
11393	Bislang sind nur wenige Details zu dem System auf Linux-Basis bekannt.	linux	1925	    1,989	0.0042	503.8333	german_de_news_2014_00125209
11394	Wie sind Ihre Erfahrungen mit Linux?	linux	1925	    1,989	0.0042	625.6667	german_de_news_2015_00918242
11395	Die Rückkehr auf die Linux-Plattform kam überraschend.	linux	1925	    1,989	0.0042	913.2857	german_de_news_2014_00349876
11396	Jetzt geht erst mal der Wahlkampf weiter - noch gut drei Wochen.	wahlkampf	1925	    1,989	0.0042	277	german_de_news_2013_00645228
11397	Das war aber im Wahlkampf.	wahlkampf	1925	    1,989	0.0042	405.2	german_de_news_2015_00208464
11398	Spielen Inhalte nach dem Wahlkampf noch eine Rolle?	wahlkampf	1925	    1,989	0.0042	539.25	german_de_news_2013_00836928
11399	Allerdings befinden wir uns inzwischen im Wahlkampf.	wahlkampf	1925	    1,989	0.0042	609.5714	german_de_news_2014_00027291
11400	In jedem Wahlkampf passieren auch Fehler.	wahlkampf	1925	    1,989	0.0042	855.3333	german_de_news_2013_00624984
11401	Er hat das Gefängnis schon verlassen - und ist auf dem Weg nach Deutschland.	gefängnis	1926	    1,987	0.0042	252.6923	german_de_news_2013_00466113
11402	Der Mann muss für vier Jahre und elf Monate ins Gefängnis.	gefängnis	1926	    1,987	0.0042	380.5455	german_de_news_2015_00258056
11403	In kaum einem anderen Land der Welt sitzen mehr Journalisten im Gefängnis als in der Türkei.	gefängnis	1926	    1,987	0.0042	453	german_de_news_2013_00625217
11404	Der Mann gehört ins GEFÄNGNIS!	gefängnis	1926	    1,987	0.0042	543.4	german_de_news_2015_00257855
11405	Seitdem sitzt er im Gefängnis.	gefängnis	1926	    1,987	0.0042	999	german_de_news_2014_00768924
11406	Die große Frage lautet nur, ob die Ukraine so viel Zeit haben wird.	lautet	1927	    1,986	0.0042	293.8333	german_de_news_2015_00318541
